setting,dataset,model,repeat,coalition,coalition_key,coalition_size,loss,train_rows
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,3,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.2851851851851852,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,3,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3148148148148148,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,3,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.2740740740740741,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,3,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.29259259259259257,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,EMPTY,EMPTY,0,0.29259259259259257,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,missing_cells,missing_cells,1,0.28888888888888886,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,feature_noise,feature_noise,1,0.2962962962962963,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,target_noise,target_noise,1,0.2962962962962963,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,duplicate_rows,duplicate_rows,1,0.3,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,feature_noise|missing_cells,feature_noise|missing_cells,2,0.2814814814814815,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,missing_cells|target_noise,missing_cells|target_noise,2,0.3037037037037037,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3037037037037037,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,feature_noise|target_noise,feature_noise|target_noise,2,0.2962962962962963,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.2962962962962963,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3111111111111111,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.2851851851851852,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.2814814814814815,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3074074074074074,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.28888888888888886,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,4,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.28888888888888886,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,EMPTY,EMPTY,0,0.2851851851851852,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,missing_cells,missing_cells,1,0.2962962962962963,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,feature_noise,feature_noise,1,0.2851851851851852,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,target_noise,target_noise,1,0.3074074074074074,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,duplicate_rows,duplicate_rows,1,0.28888888888888886,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,feature_noise|missing_cells,feature_noise|missing_cells,2,0.28888888888888886,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,missing_cells|target_noise,missing_cells|target_noise,2,0.3037037037037037,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.28888888888888886,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,feature_noise|target_noise,feature_noise|target_noise,2,0.2962962962962963,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.2851851851851852,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3037037037037037,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.2962962962962963,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.2851851851851852,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.29259259259259257,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,5,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.2962962962962963,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,EMPTY,EMPTY,0,0.31851851851851853,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,missing_cells,missing_cells,1,0.3296296296296296,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,feature_noise,feature_noise,1,0.2777777777777778,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,target_noise,target_noise,1,0.3111111111111111,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,duplicate_rows,duplicate_rows,1,0.3074074074074074,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,feature_noise|missing_cells,feature_noise|missing_cells,2,0.2814814814814815,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,missing_cells|target_noise,missing_cells|target_noise,2,0.31851851851851853,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3296296296296296,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,feature_noise|target_noise,feature_noise|target_noise,2,0.2851851851851852,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.2777777777777778,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3111111111111111,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.2851851851851852,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.2851851851851852,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.32592592592592595,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.2851851851851852,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,6,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.29259259259259257,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,EMPTY,EMPTY,0,0.3111111111111111,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,missing_cells,missing_cells,1,0.337037037037037,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,feature_noise,feature_noise,1,0.2851851851851852,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,target_noise,target_noise,1,0.32222222222222224,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,duplicate_rows,duplicate_rows,1,0.3296296296296296,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,feature_noise|missing_cells,feature_noise|missing_cells,2,0.28888888888888886,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,missing_cells|target_noise,missing_cells|target_noise,2,0.3333333333333333,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3333333333333333,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,feature_noise|target_noise,feature_noise|target_noise,2,0.32222222222222224,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.28888888888888886,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.31851851851851853,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.3148148148148148,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.2851851851851852,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.32592592592592595,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.3111111111111111,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,7,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.31851851851851853,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,EMPTY,EMPTY,0,0.3037037037037037,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,missing_cells,missing_cells,1,0.3037037037037037,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,feature_noise,feature_noise,1,0.2962962962962963,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,target_noise,target_noise,1,0.2962962962962963,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,duplicate_rows,duplicate_rows,1,0.3,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,feature_noise|missing_cells,feature_noise|missing_cells,2,0.28888888888888886,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,missing_cells|target_noise,missing_cells|target_noise,2,0.3037037037037037,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,feature_noise|target_noise,feature_noise|target_noise,2,0.2851851851851852,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.29259259259259257,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3074074074074074,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.2851851851851852,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.28888888888888886,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3074074074074074,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.2814814814814815,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,8,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.2814814814814815,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,EMPTY,EMPTY,0,0.3,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,missing_cells,missing_cells,1,0.3037037037037037,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,feature_noise,feature_noise,1,0.2814814814814815,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,target_noise,target_noise,1,0.3148148148148148,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,duplicate_rows,duplicate_rows,1,0.3074074074074074,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,feature_noise|missing_cells,feature_noise|missing_cells,2,0.2814814814814815,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,missing_cells|target_noise,missing_cells|target_noise,2,0.3148148148148148,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3111111111111111,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,feature_noise|target_noise,feature_noise|target_noise,2,0.2814814814814815,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.2814814814814815,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.32592592592592595,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.2851851851851852,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.29259259259259257,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.32222222222222224,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.2851851851851852,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,9,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.2740740740740741,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,EMPTY,EMPTY,0,0.3333333333333333,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,missing_cells,missing_cells,1,0.34444444444444444,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,feature_noise,feature_noise,1,0.2962962962962963,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,target_noise,target_noise,1,0.3111111111111111,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,duplicate_rows,duplicate_rows,1,0.32592592592592595,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,feature_noise|missing_cells,feature_noise|missing_cells,2,0.2962962962962963,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,missing_cells|target_noise,missing_cells|target_noise,2,0.3037037037037037,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3296296296296296,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,feature_noise|target_noise,feature_noise|target_noise,2,0.29259259259259257,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.28888888888888886,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3074074074074074,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.2962962962962963,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.2962962962962963,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3074074074074074,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.2851851851851852,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,10,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.2814814814814815,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,EMPTY,EMPTY,0,0.3037037037037037,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,missing_cells,missing_cells,1,0.2851851851851852,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,feature_noise,feature_noise,1,0.2814814814814815,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,target_noise,target_noise,1,0.3148148148148148,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,duplicate_rows,duplicate_rows,1,0.3037037037037037,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,feature_noise|missing_cells,feature_noise|missing_cells,2,0.28888888888888886,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,missing_cells|target_noise,missing_cells|target_noise,2,0.3,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.28888888888888886,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,feature_noise|target_noise,feature_noise|target_noise,2,0.3,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.2814814814814815,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3148148148148148,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.2962962962962963,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.2851851851851852,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3074074074074074,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.2851851851851852,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,11,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.28888888888888886,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,EMPTY,EMPTY,0,0.2,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,missing_cells,missing_cells,1,0.24444444444444444,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,feature_noise,feature_noise,1,0.24814814814814815,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,target_noise,target_noise,1,0.22592592592592592,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,duplicate_rows,duplicate_rows,1,0.2111111111111111,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,feature_noise|missing_cells,feature_noise|missing_cells,2,0.27037037037037037,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,missing_cells|target_noise,missing_cells|target_noise,2,0.24814814814814815,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.2518518518518518,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,feature_noise|target_noise,feature_noise|target_noise,2,0.25925925925925924,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.2518518518518518,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.22592592592592592,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.2851851851851852,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.26666666666666666,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.24814814814814815,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.25925925925925924,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,0,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.2851851851851852,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,EMPTY,EMPTY,0,0.17777777777777778,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,missing_cells,missing_cells,1,0.2037037037037037,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,feature_noise,feature_noise,1,0.23703703703703705,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,target_noise,target_noise,1,0.21481481481481482,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,duplicate_rows,duplicate_rows,1,0.17777777777777778,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,feature_noise|missing_cells,feature_noise|missing_cells,2,0.26296296296296295,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,missing_cells|target_noise,missing_cells|target_noise,2,0.2037037037037037,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.21851851851851853,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,feature_noise|target_noise,feature_noise|target_noise,2,0.21481481481481482,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.24074074074074073,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.1925925925925926,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.25925925925925924,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.25555555555555554,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.21481481481481482,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.24444444444444444,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,1,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.2740740740740741,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,EMPTY,EMPTY,0,0.17037037037037037,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,missing_cells,missing_cells,1,0.2074074074074074,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,feature_noise,feature_noise,1,0.25555555555555554,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,target_noise,target_noise,1,0.2074074074074074,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,duplicate_rows,duplicate_rows,1,0.17777777777777778,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,feature_noise|missing_cells,feature_noise|missing_cells,2,0.25555555555555554,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,missing_cells|target_noise,missing_cells|target_noise,2,0.2222222222222222,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.21481481481481482,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,feature_noise|target_noise,feature_noise|target_noise,2,0.24074074074074073,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.24444444444444444,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.21481481481481482,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.27037037037037037,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.27037037037037037,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.23333333333333334,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.21481481481481482,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,2,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.26296296296296295,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,EMPTY,EMPTY,0,0.21851851851851853,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,missing_cells,missing_cells,1,0.2518518518518518,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,feature_noise,feature_noise,1,0.24814814814814815,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,target_noise,target_noise,1,0.22592592592592592,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,duplicate_rows,duplicate_rows,1,0.2074074074074074,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,feature_noise|missing_cells,feature_noise|missing_cells,2,0.2851851851851852,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,missing_cells|target_noise,missing_cells|target_noise,2,0.25925925925925924,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.23703703703703705,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,feature_noise|target_noise,feature_noise|target_noise,2,0.2222222222222222,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.24814814814814815,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.2,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.26296296296296295,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.2777777777777778,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.24444444444444444,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.23703703703703705,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,3,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.2740740740740741,724
synthetic_nonlinear__forest,synthetic_nonlinear,forest,4,EMPTY,EMPTY,0,0.2037037037037037,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,4,missing_cells,missing_cells,1,0.2074074074074074,630
synthetic_nonlinear__forest,synthetic_nonlinear,forest,4,feature_noise,feature_noise,1,0.24814814814814815,630
